Subject ID,Player Name,Group,Time from TOA (months),Chronological Age,Height (cm),Sitting Height (cm),Leg Length (cm),Weight (kg),TOA Age,TOA Height,PHVA Age,PHVA Height,FHA Age,FHA Height,Maturity Offset,Growth Tempo,Father's Height (cm),Mother's Height (cm),Predicted Adult Height (cm),A,B,C,D,% Pred Adult Height,Bio Band
Late_9,Adrian Coleman,Late,6,11.84,142.73,72.74,70.66,41.07,11.34,141.10,14.85,163.10,17.85,188.00,-3.01,7.20,179.4,170,181.88,-10.01,0.74,-0.00242,0.58,0.78,Pre-Pubertal
Late_9,Adrian Coleman,Late,9,12.09,144.53,73.45,72.25,42.5,11.34,141.10,14.93,161.66,17.93,172.45,-2.84,4.76,179.4,170,178.86,-8.61,0.64,-0.00167,0.62,0.81,Pre-Pubertal
Late_9,Adrian Coleman,Late,12,12.34,145.72,74.46,73.31,42.6,11.34,141.10,14.97,162.18,17.97,188.01,-2.63,7.08,179.4,170,179.62,-8.61,0.64,-0.00167,0.62,0.81,Pre-Pubertal
Late_9,Adrian Coleman,Late,15,12.59,147.49,75.33,74.42,42.42,11.34,141.10,15.02,162.93,18.02,190.23,-2.43,7.36,179.4,170,180.75,-8.61,0.64,-0.00167,0.62,0.82,Pre-Pubertal
Late_9,Adrian Coleman,Late,18,12.84,149.33,76.09,75.15,43.44,11.34,141.10,15.08,163.74,18.08,177.47,-2.24,5.40,179.4,170,181.92,-8.61,0.64,-0.00167,0.62,0.82,Pre-Pubertal
Late_9,Adrian Coleman,Late,21,13.09,150.68,76.47,76.82,44.87,11.34,141.10,15.18,161.72,18.18,160.52,-2.09,2.84,179.4,170,177.84,-7.13,0.59,-0.00116,0.61,0.85,Pre-Pubertal
Late_9,Adrian Coleman,Late,24,13.34,151.39,76.84,77.7,44.72,11.34,141.10,15.28,162.19,18.28,188.84,-1.94,6.88,179.4,170,178.26,-7.13,0.59,-0.00116,0.61,0.85,Pre-Pubertal
Late_9,Adrian Coleman,Late,27,13.59,153.11,78.41,78.32,45.21,11.34,141.10,15.24,162.67,18.24,175.86,-1.65,5.04,179.4,170,179.27,-7.13,0.59,-0.00116,0.61,0.85,PHV Initial Stage
Late_9,Adrian Coleman,Late,30,13.84,154.37,79.21,80.43,45.13,11.34,141.10,15.28,163.21,18.28,181.93,-1.44,5.88,179.4,170,180.02,-7.13,0.59,-0.00116,0.61,0.86,PHV Initial Stage
Late_9,Adrian Coleman,Late,33,14.09,155.84,79.66,80.83,45.93,11.34,141.10,15.37,160.84,18.37,189.75,-1.28,6.92,179.4,170,175.54,-5.76,0.61,-0.00083,0.55,0.89,PHV Initial Stage
Late_9,Adrian Coleman,Late,36,14.34,157.57,79.55,82.05,46.17,11.34,141.10,15.53,161.77,18.53,175.31,-1.19,4.76,179.4,170,176.59,-5.76,0.61,-0.00083,0.55,0.89,PHV Initial Stage
Late_9,Adrian Coleman,Late,39,14.59,158.76,81.27,82.79,47.28,11.34,141.10,15.45,162.03,18.45,185.18,-0.86,6.20,179.4,170,177.30,-5.76,0.61,-0.00083,0.55,0.90,PHV Initial Stage
Late_9,Adrian Coleman,Late,42,14.84,160.31,81.47,84.51,47.59,11.34,141.10,15.57,162.82,18.57,195.15,-0.73,7.48,179.4,170,178.24,-5.76,0.61,-0.00083,0.55,0.90,PHV Initial Stage
Late_9,Adrian Coleman,Late,45,15.09,162.18,82.57,85.29,47.72,11.34,141.10,15.56,160.41,18.56,158.72,-0.47,2.44,179.4,170,174.14,-4.51,0.69,-0.00059,0.43,0.93,PHV Second Stage
Late_9,Adrian Coleman,Late,48,15.34,162.79,82.74,87.38,48.96,11.34,141.10,15.68,160.88,18.68,179.57,-0.34,5.24,179.4,170,174.55,-4.51,0.69,-0.00059,0.43,0.93,PHV Second Stage
Late_9,Adrian Coleman,Late,51,15.59,164.1,83.31,87.76,49.19,11.34,141.10,15.74,161.53,18.74,212.16,-0.15,9.60,179.4,170,175.45,-4.51,0.69,-0.00059,0.43,0.94,PHV Second Stage
Late_9,Adrian Coleman,Late,54,15.84,166.5,84.35,88.69,49.61,11.34,141.10,15.74,162.50,18.74,176.91,0.10,4.84,179.4,170,177.10,-4.51,0.69,-0.00059,0.43,0.94,PHV Second Stage
Late_9,Adrian Coleman,Late,57,16.09,167.71,84.48,89.77,49.64,11.34,141.10,15.86,160.39,18.86,185.91,0.23,5.96,179.4,170,173.20,-3.49,0.83,-0.00037,0.24,0.97,Post-Pubertal
Late_9,Adrian Coleman,Late,60,16.34,169.2,86.76,91.06,50.36,11.34,141.10,15.67,160.80,18.67,184.81,0.67,5.96,179.4,170,174.44,-3.49,0.83,-0.00037,0.24,0.97,Post-Pubertal
Late_10,Dominic Brooks,Late,0,11.38,138.29,69.66,67.4,36.36,11.38,138.29,14.89,160.96,17.89,164.61,-3.51,4.04,181.2,173.9,180.31,-10.01,0.74,-0.00242,0.58,0.77,Pre-Pubertal
Late_10,Dominic Brooks,Late,3,11.63,139.3,70.65,68.31,37.48,11.38,138.29,14.94,161.51,17.94,190.02,-3.31,7.88,181.2,173.9,181.05,-10.01,0.74,-0.00242,0.58,0.77,Pre-Pubertal
Late_10,Dominic Brooks,Late,6,11.88,141.27,72.12,69.24,38.5,11.38,138.29,14.94,162.29,17.94,162.18,-3.06,3.64,181.2,173.9,182.49,-10.01,0.74,-0.00242,0.58,0.77,Pre-Pubertal
Late_10,Dominic Brooks,Late,9,12.13,142.18,72.38,70.73,39.23,11.38,138.29,15.06,160.82,18.06,227.33,-2.93,13.32,181.2,173.9,179.16,-8.61,0.64,-0.00167,0.62,0.79,Pre-Pubertal
Late_10,Dominic Brooks,Late,12,12.38,145.51,73.81,71.56,40,11.38,138.29,15.06,161.97,18.06,166.34,-2.68,4.20,181.2,173.9,181.28,-8.61,0.64,-0.00167,0.62,0.80,Pre-Pubertal
Late_10,Dominic Brooks,Late,15,12.63,146.56,75.22,72.68,40.34,11.38,138.29,15.05,162.32,18.05,196.46,-2.42,8.72,181.2,173.9,181.95,-8.61,0.64,-0.00167,0.62,0.81,Pre-Pubertal
Late_10,Dominic Brooks,Late,18,12.88,148.74,75.63,74.07,42.18,11.38,138.29,15.15,163.37,18.15,125.02,-2.27,-1.96,181.2,173.9,183.33,-8.61,0.64,-0.00167,0.62,0.81,Pre-Pubertal
Late_10,Dominic Brooks,Late,21,13.13,148.25,76.44,75.61,43.21,11.38,138.29,15.20,160.63,18.20,208.43,-2.07,10.28,181.2,173.9,178.15,-7.13,0.59,-0.00116,0.61,0.83,Pre-Pubertal
Late_10,Dominic Brooks,Late,24,13.38,150.82,77.38,76.42,43.82,11.38,138.29,15.24,161.57,18.24,187.94,-1.86,7.24,181.2,173.9,179.67,-7.13,0.59,-0.00116,0.61,0.84,Pre-Pubertal
Late_10,Dominic Brooks,Late,27,13.63,152.63,78.15,77.57,44.85,11.38,138.29,15.29,162.31,18.29,211.25,-1.66,10.56,181.2,173.9,180.74,-7.13,0.59,-0.00116,0.61,0.84,Pre-Pubertal
Late_10,Dominic Brooks,Late,30,13.88,155.27,79.12,79.06,44.89,11.38,138.29,15.32,163.26,18.32,171.03,-1.44,4.72,181.2,173.9,182.30,-7.13,0.59,-0.00116,0.61,0.85,PHV Initial Stage
Late_10,Dominic Brooks,Late,33,14.13,156.45,80.1,81.02,45.9,11.38,138.29,15.34,160.58,18.34,211.77,-1.21,10.56,181.2,173.9,177.47,-5.76,0.61,-0.00083,0.55,0.88,PHV Initial Stage
Late_10,Dominic Brooks,Late,36,14.38,159.09,81.33,81.5,47.92,11.38,138.29,15.32,161.45,18.32,171.90,-0.94,4.84,181.2,173.9,179.06,-5.76,0.61,-0.00083,0.55,0.89,PHV Initial Stage
Late_10,Dominic Brooks,Late,39,14.63,160.3,82.07,82.57,48.58,11.38,138.29,15.37,161.98,18.37,197.55,-0.74,8.48,181.2,173.9,179.80,-5.76,0.61,-0.00083,0.55,0.89,PHV Initial Stage
Late_10,Dominic Brooks,Late,42,14.88,162.42,82.68,83.37,48.88,11.38,138.29,15.43,162.87,18.43,161.12,-0.55,3.24,181.2,173.9,181.08,-5.76,0.61,-0.00083,0.55,0.90,PHV Initial Stage
Late_10,Dominic Brooks,Late,45,15.13,163.23,83.77,85.32,49.66,11.38,138.29,15.42,159.98,18.42,198.31,-0.29,8.52,181.2,173.9,176.07,-4.51,0.69,-0.00059,0.43,0.93,PHV Second Stage
Late_10,Dominic Brooks,Late,48,15.38,165.36,84.72,86.38,49.81,11.38,138.29,15.43,160.84,18.43,180.05,-0.05,5.92,181.2,173.9,177.53,-4.51,0.69,-0.00059,0.43,0.93,PHV Second Stage
Late_10,Dominic Brooks,Late,51,15.63,166.84,85.69,87.67,51.39,11.38,138.29,15.44,161.43,18.44,169.91,0.19,4.48,181.2,173.9,178.54,-4.51,0.69,-0.00059,0.43,0.93,PHV Second Stage
Late_10,Dominic Brooks,Late,54,15.88,167.96,86.73,88.3,51.99,11.38,138.29,15.43,161.85,18.43,205.67,0.45,9.56,181.2,173.9,179.30,-4.51,0.69,-0.00059,0.43,0.94,PHV Second Stage
Late_10,Dominic Brooks,Late,57,16.13,170.35,87.41,89.49,52.45,11.38,138.29,15.47,160.09,18.47,209.44,0.66,10.04,181.2,173.9,176.08,-3.49,0.83,-0.00037,0.24,0.97,Post-Pubertal
Late_10,Dominic Brooks,Late,60,16.38,172.86,88.77,91.04,53.75,11.38,138.29,15.41,161.15,18.41,208.85,0.97,10.04,181.2,173.9,178.17,-3.49,0.83,-0.00037,0.24,0.97,Post-Pubertal
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
